중국어 윤비취 교수님,"아니 나 갑자기 헷갈리는데
연습문제 걍 한자만 쓰는거 맞지???
그렇게 들어서 이제까지 한자만 썼는데 갑자기 헷갈려 내 기억을 못믿겠음",0,"['한자만 쓰라고 하셨어', '꺄 다행이다 근데 8주차 하지말라고하섰잖아 나 문제 풀었는데 괜찮겠지??', '난 3주째 안하고 있어서 답해 줄 수 없어ㅋㅋㅋ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ고마워!!']"
중국인 기숙사 못들어오는거 끝남??,"나 밥먹는데 중국인이 있드라고. 인종차별이 아니라 나 긱사 입사할때는 중국인 못들어왐ㅅ었는데 지금은 있어서.

물론 중국인 싫어하긴함",0,"['니취팔러마', '웅 밥 머금', '아마 국사원 기숙사에 있지 않을까?', '대학원 말하는거야?', '국사원은 대학원생 아니어도 교환학생은 들어갈 수 있지 않았나..? 정확하게는 모르겠는데, 아마 국사원에 있는건 맞을듯 저번에 일본 학생들도 거기 있는걸 봐서...', 'ㅇㅎㅇㅎ 대충 외국에서와서 공부하는 사람들 사는ㄷ데?ㅇㅎㅇㅎ 땡큐~', '인종차별은 아니지만 중국인 싫어한다니;; 둘 중 하나만 하셈', '차별은 안하지만 싫어할 순 있지', '인종차별이 아니라 중국차별인거야', '익명 6아 그게 인종차별인거야..... 미국인이 나 한국인 존나 싫은데 왜 자꾸 보이냐 이러면 그게 인종차별 아니냐ㅠㅠ 으악 우리 학교 왤캐 무식한 사람들 많아', '나도 중국인 차별하지 않고 싫어해. 착짱죽짱^^', '현재 중국인이 기숙사 들어오면 안되는 이유가 없는데?']"
그러고보니 올해는 황사 미세먼지 얘기가 없네,개소름 중국때문인거 다 들켰쥬,0,[]
"중국과세계 7,9주차 영상",녹화하신분 계신가요??ㅠㅠㅠ 사례할게요ㅠ,0,"['저 9주차꺼 잇는데 8주차 갖고계시면 교환하실래요?', '혹시 구하셨나요?']"
중국과세계 남종호교수님,시험 어떻게 내세요??ㅠㅠ 스타일이 어떠신지 시험볼려고 하는데 도저히 감이 안잡히네요,0,"['어렵나요??', '수업 잘 들으면 풀 수 있을거에요...!', '흑,,,근데 교수님 수업중에 의식의 흐름이 굉장하신 거 같아서 뭘 설명하시는 지 잘 모를때도..ㅎㅎㅎ']"
중국어로,"난 널 사랑해 자기야 나랑 영원히 같이 함께하자 너만 바라보고 너만 생각하고 너만 사랑할게
라고 어떻게 쓰나요? 발음도 알려주세요",0,"['파파고 돌려볼라고 했는데 최대한 자연스럽게 말하고 싶어서 중통 분들의 힘을 ㅠㅠ..', '중통아닌데 도와드릴까요? ㅋㅋ', '네네!!', '발음은 어떻게..', '워아이니?ㅋㅋㅋ', '한국어로 어떻게 읽어요??', '복사해서 파파고에 붙여서 들어보세용', '워아이니. 워먼이유엔짜이이취바. 워야오이쯜칸저니, 썅저니, 아이저니.', '아 워먼잉유엔 입니다', '감사합니다! 쌔쌔!']"
중국근대사 김기효 교수님,5월 7일 목요일 수업때도 출석 확인하는거 있었나요??,0,[]
중국근대사 듣는 분들,이번주도 출석 과제 있나욥?,0,[]
중국어통기초 화12,맨마지막꺼만 하면되는건가요?,0,"['그런 거 같아요 한중시역이라고 했으니까요', '혹시 다 준비하셨나요??']"
실크로드 중국교수님,드디어 끝났다 휴,0,[]
중국어학개론,"나만 들은거 후회하나..
수업 듣고 퀴즈 답안쓸 때 정신이 하나도 없네

기말은 또 어떻게 하지 책 두께 실화냐고..ㅜ",0,[]
n번방 방지법= 중국 황금방패,헬조선 탈출각 잡길 잘했네. 저는 킹갓폴에서 살테니까 감시 열심히 당하십쇼 여러분 ㅜㅜ,4,"['나도 탈출한다', '텔레그램 쓰면 못잡는 n번방 방지법 ㅋㅋㅋㅋ 검열에서 감청을 위한 조삼모사', '나도 탈출각 잡는중 ㅎ']"
"중국어통번역기초 화3,4 전공반",밴드 영상 아직 아무도 안올린 거 맞죠?,0,[]
언어와 공학,"산업경영공학에서 언어와 공학으로 변경할려고 하는데 제 본전공은 중국어 입니다,,, 취업을 위해서라면 뭐가 나을까요??",0,[]
중국근대사 레포트 언제까지 쓰라고 하실까,2000자를 써야되는데... 흡,0,['엥 레포트이써요?!?!?!?!?ㅜㅜ']
진짜로 있는 메뉴... 콜라닭!!,"안뇽하세요!!
밀크티, 연어덮밥, 회오리오므라이스에 이어!!
콜라닭을 만들어 봤습니다 ㅎㅎ

우선... 이 메뉴는 중국에 진짜로 있는 메뉴입니다
可乐鸡翅(컬러찌츨) 이라고 콜라닭입니다.
만드는 방법은 매우 간단한데요
재료도 단촐한 편입니다!!

ㅡㅡㅡㅡㅡㅡㅡㅡ재료ㅡㅡㅡㅡㅡㅡㅡㅡ
닭봉/콜라/진간장/청양고추/마늘/양파

+ 닭내 제거 할 향신료 (향신료는 옵션)
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ

향신료는 개취이기 때문에 옵션입니다
주로 생강가루, 후추, 팔각 등이 있습니다
자 그럼 요리 방법입니다.

1. 닭봉을 해동해 준 후 칼집을 내줍니다
2. 진간장 바닥에 깔릴 정도 넣고 닭봉 익힙니다
3. 야채 적당히 손질 후 넣고 볶습니다
4. 적당히 익으면 콜라를 부어줍니다
5. 졸입니다
6. 옴뇸뇸

정말 간단한데 정말 맛있는 요리입니다... 꼭 꼭
해드세요 자취생으로써 강추입니다...!!
ㄹㅇ밥도둑...",9,"['이건 정말 나의 편견이 가로막는다', '보통 편견은 직접 겪어보면 바뀔 가능성도 있더라구요!!ㅎㅎ 새로운 도전도 괜찮지 않을까요?', '다시 읽으니 무례한 내용이라 죄송하네요; 이론적으로 콜라가 잡내도 잘 잡아주고 맛있을 것 같아요. 언젠가... 도전해볼게요', '아뇨 무례하긴요 ㅎㅎ 콜라가 확실히 여러가지 역할을 잘 해줘요 ㅎㅎ', '대충 어떤 맛이 나요?! 콜라맛이 나는지 궁금해요!!', '콜라맛 전혀 안나요ㅎㅎ 밥도둑 찜닭인데 뭔가 더 감칠맛이 난답니다!!!', '헐랭방구!! CHIP님은 저의 아이돌이십니다아... 지젼쓰!!', '콜라 진짜 간장찜닭할때도 치트키임 맛잘알...', 'ALSO ALSO 최소 치트키 ㅎㅎㅎ']"
