시토중이랑 중국과세계 바꾸실분!,"Me 시토중
you 중국과세계 1",0,[]
중국과세계1ㄴㅈㅎ,"버리실분있나요,,",0,[]
야오캉 중회작,나 중국어 듣기가 안돼서 그러는데 과제가 정확하게 뭐야>? ㅠㅠ,1,"['쉐도잉!! 교재 음원 파일이랑 동시에 말하는걸 세번씩해서 올리는거라고 나는 이해했어', '동시에 말하는거면 그음원을 틀어놓고 똑같이 말하는걸 녹음해서 올리는거지??요?', '응 근데 나도 중국어 잘 못해서 제대로 알아들은건지 모르겠다', '3번이면 한번에 3번인가? 아니면 한번 녹음해서 보내고 또 보내고 해야하나?', '그거 한파일에 3번하던지 1번씩따로 녹음하는지는 상관없대 마지막에 그랬어 그건 알아들었어']"
중국과세계,버리실분 ㅜㅜㅜㅜ,0,['저요!']
2학년 수업인 중국어 문법1,노베 이중전공자가 듣기 괜찮나요?ㅠ,0,['쌉가능 암기만 잘한다면']
중국영화감상과비평 오연교수님,교재 사야하나요??,0,"['ㄴㄴ', '감사함당']"
중국영화감상과비평 드랍하실 분 있나요ㅜㅜ,"중국영화감상과비평 드랍하실 분 있나요ㅜㅜ
사례하겠습니다..ㅠㅠㅠㅠㅠㅠ",0,[]
임미나교수님 고급중국어문법,링크를 안주셨는데 어떻게 들어가는거야??,0,[]
고급중국어문법 임미나 교수님,"웹에스로 들어오라는 문자를 받았는데
수업 링크 못 찾아서
혹시 아시는 분 있으신가요..??",0,"['쪽지로 보내드릴게요', '저저도 보내주세요', '보내드렸습니다:)', '혹시 저도 보내주실 수 있을까요?', '보내드렸습니다:)']"
대학중국어 월목반 드랍할분 계신가요,기프티콘이라도 보낼 마음 있어요,0,[]
여행중국어 드랍함,"편입 4학년인데 교양 필요없어서..
누구든 가져가세요",0,[]
정태요 교수님 중국학입문 오늘 무슨 말씀하셨나요?,불가피하게 수업을 못들어갔어요ㅜㅜ 수업 들으신 분 계시면 알려주시면 감사하겠습니다,0,[]
고급중국어문법,책 어디서 사요ㅠㅠ,0,"['알라딘에 팔던데', '넵 감사합니다 ㅎㅎ']"
중국현대문학비평 어떤가요?,오티 들으신 분 어떠세요?,0,[]
중국 경제지리의 이해,안시작하나요?...,0,[]
중국어통기초,"중국어통기초 ㅇㄴㅎ교수님 수업 드랍하시는분 계신가요 ,,",0,[]
이정인 교수님 중국현대문학비평이랑,공유식 교수님 중국경제지리의 이해랑 바꿔주실 분..ㅠ,0,[]
중통 강준영교수님,"현대중국정치의 이해 녹강인가요 실강인가요 ..?
저번학기 어떻게 하셨나요?",0,"['저번학기는 녹강이엇서용 근데 이버ㄴ학기 어케될진 머르겟서용 ㅜ', '저저번학기도 녹강', '웹엑스 주소 알려줄거같아서 실강각 재고있음..']"
"중국과세계 버리실분 ,,,,",중세 버리실분 ㅜㅜㅜㅠㅠㅠㅜ,0,[]
"4학년 막학기,,,중급중국어강독 구해봅니다","진심으로 온 마음 다해서 구해봅니다,,
도와주세요,,,,,",0,[]
중국영화감상과비평,버리실분 ㅠㅠ,0,[]
